ID,ARCHIVO,CATEGORÍA,SUBCATEGORÍA,TEMA,TEXTO,DIMENSIONES,TRANSPARENCIA,ORIGINAL_BASE,VARIANTE
14-trabajo-007-sky-03,output\stickers\14-trabajo\14-correo-sky-03.png,TRABAJO,texto,sky,CORREO,900x450,RGBA,14-trabajo-007-estilo-03,sky
14-trabajo-007-sand-03,output\stickers\14-trabajo\14-correo-sand-03.png,TRABAJO,texto,sand,CORREO,900x450,RGBA,14-trabajo-007-estilo-03,sand
14-trabajo-007-neutral-03,output\stickers\14-trabajo\14-correo-neutral-03.png,TRABAJO,texto,neutral,CORREO,900x450,RGBA,14-trabajo-007-estilo-03,neutral
14-trabajo-007-multicolor-03,output\stickers\14-trabajo\14-correo-multicolor-03.png,TRABAJO,texto,multicolor,CORREO,900x450,RGBA,14-trabajo-007-estilo-03,multicolor
14-trabajo-008-lavender-01,output\stickers\14-trabajo\14-llamada-lavender-01.png,TRABAJO,texto,lavender,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-01,lavender
14-trabajo-008-blush-01,output\stickers\14-trabajo\14-llamada-blush-01.png,TRABAJO,texto,blush,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-01,blush
14-trabajo-008-sage-01,output\stickers\14-trabajo\14-llamada-sage-01.png,TRABAJO,texto,sage,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-01,sage
14-trabajo-008-sky-01,output\stickers\14-trabajo\14-llamada-sky-01.png,TRABAJO,texto,sky,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-01,sky
14-trabajo-008-sand-01,output\stickers\14-trabajo\14-llamada-sand-01.png,TRABAJO,texto,sand,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-01,sand
14-trabajo-008-neutral-01,output\stickers\14-trabajo\14-llamada-neutral-01.png,TRABAJO,texto,neutral,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-01,neutral
14-trabajo-008-multicolor-01,output\stickers\14-trabajo\14-llamada-multicolor-01.png,TRABAJO,texto,multicolor,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-01,multicolor
14-trabajo-008-lavender-02,output\stickers\14-trabajo\14-llamada-lavender-02.png,TRABAJO,texto,lavender,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-02,lavender
14-trabajo-008-blush-02,output\stickers\14-trabajo\14-llamada-blush-02.png,TRABAJO,texto,blush,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-02,blush
14-trabajo-008-sage-02,output\stickers\14-trabajo\14-llamada-sage-02.png,TRABAJO,texto,sage,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-02,sage
14-trabajo-008-sky-02,output\stickers\14-trabajo\14-llamada-sky-02.png,TRABAJO,texto,sky,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-02,sky
14-trabajo-008-sand-02,output\stickers\14-trabajo\14-llamada-sand-02.png,TRABAJO,texto,sand,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-02,sand
14-trabajo-008-neutral-02,output\stickers\14-trabajo\14-llamada-neutral-02.png,TRABAJO,texto,neutral,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-02,neutral
14-trabajo-008-multicolor-02,output\stickers\14-trabajo\14-llamada-multicolor-02.png,TRABAJO,texto,multicolor,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-02,multicolor
14-trabajo-008-lavender-03,output\stickers\14-trabajo\14-llamada-lavender-03.png,TRABAJO,texto,lavender,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-03,lavender
14-trabajo-008-blush-03,output\stickers\14-trabajo\14-llamada-blush-03.png,TRABAJO,texto,blush,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-03,blush
14-trabajo-008-sage-03,output\stickers\14-trabajo\14-llamada-sage-03.png,TRABAJO,texto,sage,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-03,sage
14-trabajo-008-sky-03,output\stickers\14-trabajo\14-llamada-sky-03.png,TRABAJO,texto,sky,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-03,sky
14-trabajo-008-sand-03,output\stickers\14-trabajo\14-llamada-sand-03.png,TRABAJO,texto,sand,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-03,sand
14-trabajo-008-neutral-03,output\stickers\14-trabajo\14-llamada-neutral-03.png,TRABAJO,texto,neutral,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-03,neutral
14-trabajo-008-multicolor-03,output\stickers\14-trabajo\14-llamada-multicolor-03.png,TRABAJO,texto,multicolor,LLAMADA,900x450,RGBA,14-trabajo-008-estilo-03,multicolor
14-trabajo-009-lavender-01,output\stickers\14-trabajo\14-presentacion-lavender-01.png,TRABAJO,texto,lavender,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-01,lavender
14-trabajo-009-blush-01,output\stickers\14-trabajo\14-presentacion-blush-01.png,TRABAJO,texto,blush,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-01,blush
14-trabajo-009-sage-01,output\stickers\14-trabajo\14-presentacion-sage-01.png,TRABAJO,texto,sage,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-01,sage
14-trabajo-009-sky-01,output\stickers\14-trabajo\14-presentacion-sky-01.png,TRABAJO,texto,sky,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-01,sky
14-trabajo-009-sand-01,output\stickers\14-trabajo\14-presentacion-sand-01.png,TRABAJO,texto,sand,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-01,sand
14-trabajo-009-neutral-01,output\stickers\14-trabajo\14-presentacion-neutral-01.png,TRABAJO,texto,neutral,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-01,neutral
14-trabajo-009-multicolor-01,output\stickers\14-trabajo\14-presentacion-multicolor-01.png,TRABAJO,texto,multicolor,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-01,multicolor
14-trabajo-009-lavender-02,output\stickers\14-trabajo\14-presentacion-lavender-02.png,TRABAJO,texto,lavender,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-02,lavender
14-trabajo-009-blush-02,output\stickers\14-trabajo\14-presentacion-blush-02.png,TRABAJO,texto,blush,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-02,blush
14-trabajo-009-sage-02,output\stickers\14-trabajo\14-presentacion-sage-02.png,TRABAJO,texto,sage,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-02,sage
14-trabajo-009-sky-02,output\stickers\14-trabajo\14-presentacion-sky-02.png,TRABAJO,texto,sky,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-02,sky
14-trabajo-009-sand-02,output\stickers\14-trabajo\14-presentacion-sand-02.png,TRABAJO,texto,sand,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-02,sand
14-trabajo-009-neutral-02,output\stickers\14-trabajo\14-presentacion-neutral-02.png,TRABAJO,texto,neutral,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-02,neutral
14-trabajo-009-multicolor-02,output\stickers\14-trabajo\14-presentacion-multicolor-02.png,TRABAJO,texto,multicolor,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-02,multicolor
14-trabajo-009-lavender-03,output\stickers\14-trabajo\14-presentacion-lavender-03.png,TRABAJO,texto,lavender,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-03,lavender
14-trabajo-009-blush-03,output\stickers\14-trabajo\14-presentacion-blush-03.png,TRABAJO,texto,blush,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-03,blush
14-trabajo-009-sage-03,output\stickers\14-trabajo\14-presentacion-sage-03.png,TRABAJO,texto,sage,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-03,sage
14-trabajo-009-sky-03,output\stickers\14-trabajo\14-presentacion-sky-03.png,TRABAJO,texto,sky,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-03,sky
14-trabajo-009-sand-03,output\stickers\14-trabajo\14-presentacion-sand-03.png,TRABAJO,texto,sand,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-03,sand
14-trabajo-009-neutral-03,output\stickers\14-trabajo\14-presentacion-neutral-03.png,TRABAJO,texto,neutral,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-03,neutral
14-trabajo-009-multicolor-03,output\stickers\14-trabajo\14-presentacion-multicolor-03.png,TRABAJO,texto,multicolor,PRESENTACIÓN,900x450,RGBA,14-trabajo-009-estilo-03,multicolor
14-trabajo-010-lavender-01,output\stickers\14-trabajo\14-entrega-lavender-01.png,TRABAJO,texto,lavender,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-01,lavender
14-trabajo-010-blush-01,output\stickers\14-trabajo\14-entrega-blush-01.png,TRABAJO,texto,blush,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-01,blush
14-trabajo-010-sage-01,output\stickers\14-trabajo\14-entrega-sage-01.png,TRABAJO,texto,sage,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-01,sage
14-trabajo-010-sky-01,output\stickers\14-trabajo\14-entrega-sky-01.png,TRABAJO,texto,sky,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-01,sky
14-trabajo-010-sand-01,output\stickers\14-trabajo\14-entrega-sand-01.png,TRABAJO,texto,sand,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-01,sand
14-trabajo-010-neutral-01,output\stickers\14-trabajo\14-entrega-neutral-01.png,TRABAJO,texto,neutral,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-01,neutral
14-trabajo-010-multicolor-01,output\stickers\14-trabajo\14-entrega-multicolor-01.png,TRABAJO,texto,multicolor,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-01,multicolor
14-trabajo-010-lavender-02,output\stickers\14-trabajo\14-entrega-lavender-02.png,TRABAJO,texto,lavender,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-02,lavender
14-trabajo-010-blush-02,output\stickers\14-trabajo\14-entrega-blush-02.png,TRABAJO,texto,blush,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-02,blush
14-trabajo-010-sage-02,output\stickers\14-trabajo\14-entrega-sage-02.png,TRABAJO,texto,sage,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-02,sage
14-trabajo-010-sky-02,output\stickers\14-trabajo\14-entrega-sky-02.png,TRABAJO,texto,sky,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-02,sky
14-trabajo-010-sand-02,output\stickers\14-trabajo\14-entrega-sand-02.png,TRABAJO,texto,sand,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-02,sand
14-trabajo-010-neutral-02,output\stickers\14-trabajo\14-entrega-neutral-02.png,TRABAJO,texto,neutral,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-02,neutral
14-trabajo-010-multicolor-02,output\stickers\14-trabajo\14-entrega-multicolor-02.png,TRABAJO,texto,multicolor,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-02,multicolor
14-trabajo-010-lavender-03,output\stickers\14-trabajo\14-entrega-lavender-03.png,TRABAJO,texto,lavender,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-03,lavender
14-trabajo-010-blush-03,output\stickers\14-trabajo\14-entrega-blush-03.png,TRABAJO,texto,blush,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-03,blush
14-trabajo-010-sage-03,output\stickers\14-trabajo\14-entrega-sage-03.png,TRABAJO,texto,sage,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-03,sage
14-trabajo-010-sky-03,output\stickers\14-trabajo\14-entrega-sky-03.png,TRABAJO,texto,sky,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-03,sky
14-trabajo-010-sand-03,output\stickers\14-trabajo\14-entrega-sand-03.png,TRABAJO,texto,sand,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-03,sand
14-trabajo-010-neutral-03,output\stickers\14-trabajo\14-entrega-neutral-03.png,TRABAJO,texto,neutral,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-03,neutral
14-trabajo-010-multicolor-03,output\stickers\14-trabajo\14-entrega-multicolor-03.png,TRABAJO,texto,multicolor,ENTREGA,900x450,RGBA,14-trabajo-010-estilo-03,multicolor
14-trabajo-011-lavender-01,output\stickers\14-trabajo\14-seguimiento-lavender-01.png,TRABAJO,texto,lavender,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-01,lavender
14-trabajo-011-blush-01,output\stickers\14-trabajo\14-seguimiento-blush-01.png,TRABAJO,texto,blush,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-01,blush
14-trabajo-011-sage-01,output\stickers\14-trabajo\14-seguimiento-sage-01.png,TRABAJO,texto,sage,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-01,sage
14-trabajo-011-sky-01,output\stickers\14-trabajo\14-seguimiento-sky-01.png,TRABAJO,texto,sky,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-01,sky
14-trabajo-011-sand-01,output\stickers\14-trabajo\14-seguimiento-sand-01.png,TRABAJO,texto,sand,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-01,sand
14-trabajo-011-neutral-01,output\stickers\14-trabajo\14-seguimiento-neutral-01.png,TRABAJO,texto,neutral,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-01,neutral
14-trabajo-011-multicolor-01,output\stickers\14-trabajo\14-seguimiento-multicolor-01.png,TRABAJO,texto,multicolor,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-01,multicolor
14-trabajo-011-lavender-02,output\stickers\14-trabajo\14-seguimiento-lavender-02.png,TRABAJO,texto,lavender,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-02,lavender
14-trabajo-011-blush-02,output\stickers\14-trabajo\14-seguimiento-blush-02.png,TRABAJO,texto,blush,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-02,blush
14-trabajo-011-sage-02,output\stickers\14-trabajo\14-seguimiento-sage-02.png,TRABAJO,texto,sage,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-02,sage
14-trabajo-011-sky-02,output\stickers\14-trabajo\14-seguimiento-sky-02.png,TRABAJO,texto,sky,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-02,sky
14-trabajo-011-sand-02,output\stickers\14-trabajo\14-seguimiento-sand-02.png,TRABAJO,texto,sand,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-02,sand
14-trabajo-011-neutral-02,output\stickers\14-trabajo\14-seguimiento-neutral-02.png,TRABAJO,texto,neutral,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-02,neutral
14-trabajo-011-multicolor-02,output\stickers\14-trabajo\14-seguimiento-multicolor-02.png,TRABAJO,texto,multicolor,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-02,multicolor
14-trabajo-011-lavender-03,output\stickers\14-trabajo\14-seguimiento-lavender-03.png,TRABAJO,texto,lavender,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-03,lavender
14-trabajo-011-blush-03,output\stickers\14-trabajo\14-seguimiento-blush-03.png,TRABAJO,texto,blush,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-03,blush
14-trabajo-011-sage-03,output\stickers\14-trabajo\14-seguimiento-sage-03.png,TRABAJO,texto,sage,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-03,sage
14-trabajo-011-sky-03,output\stickers\14-trabajo\14-seguimiento-sky-03.png,TRABAJO,texto,sky,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-03,sky
14-trabajo-011-sand-03,output\stickers\14-trabajo\14-seguimiento-sand-03.png,TRABAJO,texto,sand,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-03,sand
14-trabajo-011-neutral-03,output\stickers\14-trabajo\14-seguimiento-neutral-03.png,TRABAJO,texto,neutral,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-03,neutral
14-trabajo-011-multicolor-03,output\stickers\14-trabajo\14-seguimiento-multicolor-03.png,TRABAJO,texto,multicolor,SEGUIMIENTO,900x450,RGBA,14-trabajo-011-estilo-03,multicolor
14-trabajo-012-lavender-01,output\stickers\14-trabajo\14-idea-lavender-01.png,TRABAJO,texto,lavender,IDEA,900x450,RGBA,14-trabajo-012-estilo-01,lavender
14-trabajo-012-blush-01,output\stickers\14-trabajo\14-idea-blush-01.png,TRABAJO,texto,blush,IDEA,900x450,RGBA,14-trabajo-012-estilo-01,blush
14-trabajo-012-sage-01,output\stickers\14-trabajo\14-idea-sage-01.png,TRABAJO,texto,sage,IDEA,900x450,RGBA,14-trabajo-012-estilo-01,sage
14-trabajo-012-sky-01,output\stickers\14-trabajo\14-idea-sky-01.png,TRABAJO,texto,sky,IDEA,900x450,RGBA,14-trabajo-012-estilo-01,sky
14-trabajo-012-sand-01,output\stickers\14-trabajo\14-idea-sand-01.png,TRABAJO,texto,sand,IDEA,900x450,RGBA,14-trabajo-012-estilo-01,sand
14-trabajo-012-neutral-01,output\stickers\14-trabajo\14-idea-neutral-01.png,TRABAJO,texto,neutral,IDEA,900x450,RGBA,14-trabajo-012-estilo-01,neutral
14-trabajo-012-multicolor-01,output\stickers\14-trabajo\14-idea-multicolor-01.png,TRABAJO,texto,multicolor,IDEA,900x450,RGBA,14-trabajo-012-estilo-01,multicolor
14-trabajo-012-lavender-02,output\stickers\14-trabajo\14-idea-lavender-02.png,TRABAJO,texto,lavender,IDEA,900x450,RGBA,14-trabajo-012-estilo-02,lavender
14-trabajo-012-blush-02,output\stickers\14-trabajo\14-idea-blush-02.png,TRABAJO,texto,blush,IDEA,900x450,RGBA,14-trabajo-012-estilo-02,blush
14-trabajo-012-sage-02,output\stickers\14-trabajo\14-idea-sage-02.png,TRABAJO,texto,sage,IDEA,900x450,RGBA,14-trabajo-012-estilo-02,sage
14-trabajo-012-sky-02,output\stickers\14-trabajo\14-idea-sky-02.png,TRABAJO,texto,sky,IDEA,900x450,RGBA,14-trabajo-012-estilo-02,sky
14-trabajo-012-sand-02,output\stickers\14-trabajo\14-idea-sand-02.png,TRABAJO,texto,sand,IDEA,900x450,RGBA,14-trabajo-012-estilo-02,sand
14-trabajo-012-neutral-02,output\stickers\14-trabajo\14-idea-neutral-02.png,TRABAJO,texto,neutral,IDEA,900x450,RGBA,14-trabajo-012-estilo-02,neutral
14-trabajo-012-multicolor-02,output\stickers\14-trabajo\14-idea-multicolor-02.png,TRABAJO,texto,multicolor,IDEA,900x450,RGBA,14-trabajo-012-estilo-02,multicolor
14-trabajo-012-lavender-03,output\stickers\14-trabajo\14-idea-lavender-03.png,TRABAJO,texto,lavender,IDEA,900x450,RGBA,14-trabajo-012-estilo-03,lavender
14-trabajo-012-blush-03,output\stickers\14-trabajo\14-idea-blush-03.png,TRABAJO,texto,blush,IDEA,900x450,RGBA,14-trabajo-012-estilo-03,blush
14-trabajo-012-sage-03,output\stickers\14-trabajo\14-idea-sage-03.png,TRABAJO,texto,sage,IDEA,900x450,RGBA,14-trabajo-012-estilo-03,sage
14-trabajo-012-sky-03,output\stickers\14-trabajo\14-idea-sky-03.png,TRABAJO,texto,sky,IDEA,900x450,RGBA,14-trabajo-012-estilo-03,sky
14-trabajo-012-sand-03,output\stickers\14-trabajo\14-idea-sand-03.png,TRABAJO,texto,sand,IDEA,900x450,RGBA,14-trabajo-012-estilo-03,sand
14-trabajo-012-neutral-03,output\stickers\14-trabajo\14-idea-neutral-03.png,TRABAJO,texto,neutral,IDEA,900x450,RGBA,14-trabajo-012-estilo-03,neutral
14-trabajo-012-multicolor-03,output\stickers\14-trabajo\14-idea-multicolor-03.png,TRABAJO,texto,multicolor,IDEA,900x450,RGBA,14-trabajo-012-estilo-03,multicolor
14-trabajo-013-lavender-01,output\stickers\14-trabajo\14-foco-lavender-01.png,TRABAJO,texto,lavender,FOCO,900x450,RGBA,14-trabajo-013-estilo-01,lavender
14-trabajo-013-blush-01,output\stickers\14-trabajo\14-foco-blush-01.png,TRABAJO,texto,blush,FOCO,900x450,RGBA,14-trabajo-013-estilo-01,blush
14-trabajo-013-sage-01,output\stickers\14-trabajo\14-foco-sage-01.png,TRABAJO,texto,sage,FOCO,900x450,RGBA,14-trabajo-013-estilo-01,sage
14-trabajo-013-sky-01,output\stickers\14-trabajo\14-foco-sky-01.png,TRABAJO,texto,sky,FOCO,900x450,RGBA,14-trabajo-013-estilo-01,sky
14-trabajo-013-sand-01,output\stickers\14-trabajo\14-foco-sand-01.png,TRABAJO,texto,sand,FOCO,900x450,RGBA,14-trabajo-013-estilo-01,sand
14-trabajo-013-neutral-01,output\stickers\14-trabajo\14-foco-neutral-01.png,TRABAJO,texto,neutral,FOCO,900x450,RGBA,14-trabajo-013-estilo-01,neutral
14-trabajo-013-multicolor-01,output\stickers\14-trabajo\14-foco-multicolor-01.png,TRABAJO,texto,multicolor,FOCO,900x450,RGBA,14-trabajo-013-estilo-01,multicolor
14-trabajo-013-lavender-02,output\stickers\14-trabajo\14-foco-lavender-02.png,TRABAJO,texto,lavender,FOCO,900x450,RGBA,14-trabajo-013-estilo-02,lavender
14-trabajo-013-blush-02,output\stickers\14-trabajo\14-foco-blush-02.png,TRABAJO,texto,blush,FOCO,900x450,RGBA,14-trabajo-013-estilo-02,blush
14-trabajo-013-sage-02,output\stickers\14-trabajo\14-foco-sage-02.png,TRABAJO,texto,sage,FOCO,900x450,RGBA,14-trabajo-013-estilo-02,sage
14-trabajo-013-sky-02,output\stickers\14-trabajo\14-foco-sky-02.png,TRABAJO,texto,sky,FOCO,900x450,RGBA,14-trabajo-013-estilo-02,sky
14-trabajo-013-sand-02,output\stickers\14-trabajo\14-foco-sand-02.png,TRABAJO,texto,sand,FOCO,900x450,RGBA,14-trabajo-013-estilo-02,sand
14-trabajo-013-neutral-02,output\stickers\14-trabajo\14-foco-neutral-02.png,TRABAJO,texto,neutral,FOCO,900x450,RGBA,14-trabajo-013-estilo-02,neutral
14-trabajo-013-multicolor-02,output\stickers\14-trabajo\14-foco-multicolor-02.png,TRABAJO,texto,multicolor,FOCO,900x450,RGBA,14-trabajo-013-estilo-02,multicolor
14-trabajo-013-lavender-03,output\stickers\14-trabajo\14-foco-lavender-03.png,TRABAJO,texto,lavender,FOCO,900x450,RGBA,14-trabajo-013-estilo-03,lavender
14-trabajo-013-blush-03,output\stickers\14-trabajo\14-foco-blush-03.png,TRABAJO,texto,blush,FOCO,900x450,RGBA,14-trabajo-013-estilo-03,blush
14-trabajo-013-sage-03,output\stickers\14-trabajo\14-foco-sage-03.png,TRABAJO,texto,sage,FOCO,900x450,RGBA,14-trabajo-013-estilo-03,sage
14-trabajo-013-sky-03,output\stickers\14-trabajo\14-foco-sky-03.png,TRABAJO,texto,sky,FOCO,900x450,RGBA,14-trabajo-013-estilo-03,sky
14-trabajo-013-sand-03,output\stickers\14-trabajo\14-foco-sand-03.png,TRABAJO,texto,sand,FOCO,900x450,RGBA,14-trabajo-013-estilo-03,sand
14-trabajo-013-neutral-03,output\stickers\14-trabajo\14-foco-neutral-03.png,TRABAJO,texto,neutral,FOCO,900x450,RGBA,14-trabajo-013-estilo-03,neutral
14-trabajo-013-multicolor-03,output\stickers\14-trabajo\14-foco-multicolor-03.png,TRABAJO,texto,multicolor,FOCO,900x450,RGBA,14-trabajo-013-estilo-03,multicolor
15-compras-001-lavender-01,output\stickers\15-compras\15-comprar-lavender-01.png,COMPRAS,texto,lavender,COMPRAR,900x450,RGBA,15-compras-001-estilo-01,lavender
15-compras-001-blush-01,output\stickers\15-compras\15-comprar-blush-01.png,COMPRAS,texto,blush,COMPRAR,900x450,RGBA,15-compras-001-estilo-01,blush
15-compras-001-sage-01,output\stickers\15-compras\15-comprar-sage-01.png,COMPRAS,texto,sage,COMPRAR,900x450,RGBA,15-compras-001-estilo-01,sage
15-compras-001-sky-01,output\stickers\15-compras\15-comprar-sky-01.png,COMPRAS,texto,sky,COMPRAR,900x450,RGBA,15-compras-001-estilo-01,sky
15-compras-001-sand-01,output\stickers\15-compras\15-comprar-sand-01.png,COMPRAS,texto,sand,COMPRAR,900x450,RGBA,15-compras-001-estilo-01,sand
15-compras-001-neutral-01,output\stickers\15-compras\15-comprar-neutral-01.png,COMPRAS,texto,neutral,COMPRAR,900x450,RGBA,15-compras-001-estilo-01,neutral
15-compras-001-multicolor-01,output\stickers\15-compras\15-comprar-multicolor-01.png,COMPRAS,texto,multicolor,COMPRAR,900x450,RGBA,15-compras-001-estilo-01,multicolor
15-compras-001-lavender-02,output\stickers\15-compras\15-comprar-lavender-02.png,COMPRAS,texto,lavender,COMPRAR,900x450,RGBA,15-compras-001-estilo-02,lavender
15-compras-001-blush-02,output\stickers\15-compras\15-comprar-blush-02.png,COMPRAS,texto,blush,COMPRAR,900x450,RGBA,15-compras-001-estilo-02,blush
15-compras-001-sage-02,output\stickers\15-compras\15-comprar-sage-02.png,COMPRAS,texto,sage,COMPRAR,900x450,RGBA,15-compras-001-estilo-02,sage
15-compras-001-sky-02,output\stickers\15-compras\15-comprar-sky-02.png,COMPRAS,texto,sky,COMPRAR,900x450,RGBA,15-compras-001-estilo-02,sky
